fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
5607714,Teströl és lélekröl,"When slaughterhouse workers Endre and Mária discover they share the same dreams, where they meet in a forest as deer and fall in love, they decide to make their dreams come true, but it's difficult in real life.",30436,7.5,Not Rated,"Drama,Fantasy,Mystery","suicide attempt,dream sequence,slaughterhouse,female nudity,sex scene",6960,2017-03-02,"Alexandra Borbély,Géza Morcsányi,Réka Tenki",Ildikó Enyedi,https://m.media-amazon.com/images/M/MV5BMjdiYjNiYjYtOGMwYi00YWEwLWEwZWUtMDBmMTBhOGU0MmViXkEyXkFqcGc@._V1_.jpg
85106,V,"A seemingly peaceful alien race, arrives at earth and asks for help to ensure their own planets survival. However, the visitors agenda turns out be much darker.",17742,7.8,Unrated,"Action,Adventure,Sci-Fi","alien invasion sci fi,1980s,tv mini series,unidentified flying object,watching tv",,1983-05-01,"Jane Badler,Michael Durrell,Faye Grant",,https://m.media-amazon.com/images/M/MV5BMjM1Mzk1NjQyM15BMl5BanBnXkFtZTgwNjY2NDI1MDE@._V1_.jpg
5121816,El bar,"In bustling downtown Madrid, a loud gunshot and two mysterious deaths trap a motley assortment of common urbanites in a decrepit central bar, while paranoia and suspicion force the terrified regulars to turn on each other.",29352,6.3,,Thriller,"ebola virus,violence,hipster,held at gunpoint,coffee",6120,2017-03-24,"Blanca Suárez,Mario Casas,Carmen Machi",Álex de la Iglesia,https://m.media-amazon.com/images/M/MV5BYTQ5YTc3MmUtNzFlMy00N2ZlLWI2NTgtMDFhZGUyZDVhMDhlXkEyXkFqcGc@._V1_.jpg
14075350,The Last Time to Look on This World of Lies,The Boys run into a major obstacle in their mission to stop the Seven and turn their attention to Soldier Boy. Homelander continues to make changes that fit his agenda at Vought International.,15836,8.3,TV-MA,"Action,Comedy,Crime","vomiting,reference to kermit the frog,cupcake,reference to leonard kevin len bias,reference to dominic toretto",3660,2022-06-17,"Karl Urban,Jack Quaid,Antony Starr",Nelson Cragg,https://m.media-amazon.com/images/M/MV5BZDFmMjgzNzEtMjlmMi00MDYxLTljODItYTZiZmJhN2RiYWNjXkEyXkFqcGc@._V1_.jpg
2258858,Wadjda,An enterprising Saudi girl signs on for her school's Koran recitation competition as a way to raise the remaining funds she needs in order to buy the green bicycle that has captured her interest.,21747,7.5,PG,"Comedy,Drama","bicycle,title directed by female,saudi arabia,feminist film,islam",5880,2013-05-16,"Waad Mohammed,Reem Abdullah,Abdullrahman Al Gohani",Haifaa Al-Mansour,https://m.media-amazon.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_.jpg
8009744,What Is Life Worth,"An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.",19122,6.8,PG-13,"Biography,Drama,History","politics,terrorist,congress,attack,airline",7080,2021-09-03,"Michael Keaton,Amy Ryan,Stanley Tucci",Sara Colangelo,https://m.media-amazon.com/images/M/MV5BMmI5ZGY1YmYtZDNlNy00MzdhLTkyNmItNGQ0ODQ5Y2Y2Mzk3XkEyXkFqcGc@._V1_.jpg
1937113,Call of Duty: Modern Warfare 3,"The Russian Federation continues its invasion of the U.S., as well as Europe, including England, France and Germany.",20158,8.1,M,"Action,Adventure,War","massively multiplayer online,playstation 3,xbox 360,nintendo wii,single player",,2011-11-08,"Billy Murray,Bruce Greenwood,Idris Elba","Michael Condrey,Glen A. Schofield",https://m.media-amazon.com/images/M/MV5BOTZmMWY4MWQtMDFjZS00ZTA3LWFkNGEtOTg3MzIyODBmMWU3XkEyXkFqcGc@._V1_.jpg
239195,Survivor,A reality show where a group of contestants are stranded in a remote location with little more than the clothes on their back. The lone survivor of this contest takes home a million dollars.,28092,7.5,TV-PG,"Adventure,Game-Show,Reality-TV","survival skills,cbs all access,competition reality tv,survival game show,island",,2000-05-31,"Jeff Probst,Lillian Morris,Jon Dalton",,https://m.media-amazon.com/images/M/MV5BZTg4ZWRiNmEtNWI2MC00ZTY2LWEwYzctMGM5NGFlNjNjMzM5XkEyXkFqcGc@._V1_.jpg
388182,King of California,An unstable dad who after getting out of a mental institution tries to convince his daughter that there's Spanish gold buried somewhere under suburbia.,23861,6.6,PG-13,"Comedy,Drama","harley davidson,motor vehicle,swedish car,volvo car,volvo motor vehicle",5580,2007-09-12,"Michael Douglas,Evan Rachel Wood,Willis Burks II",M. Cahill,https://m.media-amazon.com/images/M/MV5BMzQxMzIzMjY3N15BMl5BanBnXkFtZTcwMDMzMjM1MQ@@._V1_.jpg
8343772,"Of Banquets, Bastards and Burials","Against his better judgment, Geralt accompanies Jaskier to a royal ball. Ciri wanders into an enchanted forest. Yennefer tries to protect her charges.",20460,8.4,TV-MA,"Action,Adventure,Drama",,3720,2019-12-20,"Henry Cavill,Anya Chalotra,Freya Allan",Alex Garcia Lopez,https://m.media-amazon.com/images/M/MV5BMTE2NWQwNjUtYTMwZS00MDRiLWE3NGItZDZjNTdiMWYxNDQxXkEyXkFqcGc@._V1_.jpg
2617456,Superman: Unbound,"Superman and Supergirl take on the cybernetic Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",13990,6.6,PG-13,"Animation,Action,Adventure","raised middle finger,miniature city,reference to albert einstein,alien superheroine,supervillain",4500,2013-05-23,"Matt Bomer,Stana Katic,John Noble",James Tucker,https://m.media-amazon.com/images/M/MV5BMTkzMjczODQzMV5BMl5BanBnXkFtZTcwOTIyOTQ0OQ@@._V1_.jpg
2043933,Night Moves,Three radical environmentalists look to execute the protest of their lives: the explosion of a hydroelectric dam.,17008,6.1,R,"Drama,Thriller","eco terrorism,environmentalist,dam,explosive,organic farming",6720,2014-04-23,"Jesse Eisenberg,Dakota Fanning,Peter Sarsgaard",Kelly Reichardt,https://m.media-amazon.com/images/M/MV5BMTc2NjM1OTU2OF5BMl5BanBnXkFtZTgwMTk4ODU2MTE@._V1_.jpg
4080956,A Prayer Before Dawn,The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.,26883,6.8,R,"Action,Biography,Crime","male rear nudity,boxing,male nudity,male rape,prison rape",6960,2018-06-20,"Joe Cole,Cherry Miko,Vithaya Pansringarm",Jean-Stéphane Sauvaire,https://m.media-amazon.com/images/M/MV5BMGMxODIzZGMtNDk4YS00NWVkLWFhMmYtYTY2MGYyNGJkYThmXkEyXkFqcGc@._V1_.jpg
285175,Havoc,Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.,20923,5.4,R,"Crime,Drama","nudity,sex scene,female nudity,rape,sex in a car",5100,2005-10-16,"Anne Hathaway,Bijou Phillips,Shiri Appleby",Barbara Kopple,https://m.media-amazon.com/images/M/MV5BZDc1YzI1MzgtNzVhYy00MjYwLTgyZmEtYzFkMzhhOTgxNjI2XkEyXkFqcGc@._V1_.jpg
6792200,The Keepers,A seven-part docuseries about the unsolved murder of a nun and the horrific secrets and pain that linger nearly five decades after her death.,25902,8.0,TV-MA,"Documentary,Crime,Mystery","church,nun,murder,sexual abuse,cold case",,2017-05-19,"Gemma Hoskins,Abbie Schaub,Virginia Anzengruber",,https://m.media-amazon.com/images/M/MV5BODgwNDM1Mzg4NF5BMl5BanBnXkFtZTgwOTQ5NzQwMjI@._V1_.jpg
89695,No Retreat No Surrender,"Jason, a Bruce Lee fan, sees his karate instructor/dad beaten by martial art thugs. They move to Seattle where, after humiliations, he trains with Bruce Lee's ghost so he can defend himself and others against thugs.",19340,5.6,PG,"Action,Comedy,Crime","martial arts action,martial artist,fighting movie,cult favorite,bruce lee character",5100,1986-05-02,"Kurt McKinney,Jean-Claude Van Damme,J.W. Fails",Corey Yuen,https://m.media-amazon.com/images/M/MV5BZTdlNWEwOTctYzJjNi00NjdhLWIyZmYtODcyYWU1OWFkMDZlXkEyXkFqcGc@._V1_.jpg
74559,Futureworld,"Upon uncovering the dirty secret of futuristic theme-park Futureworld, an ex-employee is killed after he tips off two other reporters who decide to do an undercover investigation.",12065,5.7,PG,"Sci-Fi,Thriller","conspiracy,robot,sequel,theme park,laboratory",6480,1976-07-14,"Peter Fonda,Blythe Danner,Arthur Hill",Richard T. Heffron,https://m.media-amazon.com/images/M/MV5BZWNiNWQyZTItY2E1Ni00NjNmLTgyNGEtZGJmYTQxZjc1OTY1XkEyXkFqcGc@._V1_.jpg
7923220,Inheritance,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.",21304,5.6,C16,"Drama,Mystery,Thriller","secret underground bunker,captive man,family secret,death of father,interracial romance",6660,2020-05-22,"Lily Collins,Simon Pegg,Connie Nielsen",Vaughn Stein,https://m.media-amazon.com/images/M/MV5BYTBkOTgwMjktOTI4Ny00YmY1LTlkYjQtZjkwOTcwYzkwMTM0XkEyXkFqcGc@._V1_.jpg
1608180,Mike & Molly,A couple meets at an Overeaters' Anonymous meeting.,28628,6.5,TV-14,"Comedy,Romance","interracial police partnership,overweight man,overweight woman,domineering mother,character names as series title",,2010-09-20,"Billy Gardell,Melissa McCarthy,Reno Wilson",,https://m.media-amazon.com/images/M/MV5BMTk4NTk4MjkyMl5BMl5BanBnXkFtZTcwNzAwMjYyOQ@@._V1_.jpg
376105,Racing Stripes,"An abandoned zebra grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl, sets out to achieve his dream of racing with thoroughbreds.",18551,5.2,PG,"Adventure,Comedy,Drama","horse movie,bullying,following a dream,slimehouse,horse sport",6120,2005-01-14,"Frankie Muniz,David Spade,Snoop Dogg",Frederik Du Chau,https://m.media-amazon.com/images/M/MV5BMjE0NDA2MTQwM15BMl5BanBnXkFtZTcwMzYxNDcyMQ@@._V1_.jpg
97457,Great Balls of Fire!,The life and career of wildly controversial rock 'n' roll star Jerry Lee Lewis.,19184,6.3,PG-13,"Biography,Drama,Music","1950s,child bride,title based on song,marriage between cousins,rise and fall",6480,1989-06-30,"Dennis Quaid,Winona Ryder,John Doe",Jim McBride,https://m.media-amazon.com/images/M/MV5BNDJiODU1MWYtYzcwYS00ZWNhLThmMjktMjY2NDIyNjNmN2M3XkEyXkFqcGc@._V1_.jpg
9419834,Secret Obsession,"Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn't remember.",25005,4.5,TV-14,"Crime,Drama,Mystery","obsession,bare chested male,violence,female pedal pumping",5820,2019-07-18,"Brenda Song,Mike Vogel,Dennis Haysbert",Peter Sullivan,https://m.media-amazon.com/images/M/MV5BM2I0N2RiZjUtMTkxNy00NzRhLWI3NGItYjg2NTI2NWUzNmNlXkEyXkFqcGc@._V1_.jpg
3409392,Timbuktu,A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.,18529,7.1,PG-13,"Drama,War","desert,islamic fundamentalism,tuareg,mali,reference to timbuktu",5760,2014-12-10,"Ibrahim Ahmed,Abel Jafri,Toulou Kiki",Abderrahmane Sissako,https://m.media-amazon.com/images/M/MV5BMjMwOTQ0NTUyMF5BMl5BanBnXkFtZTgwNDg3NDUxNDE@._V1_.jpg
90248,Kyûketsuki hantâ D,"When Doris Lang is chosen as the next bride for the vampire Count Magnus Lee, she will hire a mysterious vampire hunter known only as D in an attempt to escape her ill-gotten fate.",18177,7.0,Not Rated,"Animation,Action,Fantasy","vampire,vampire hunter,dark hero,half human,male dhampir",4800,1985-12-21,"Kaneto Shiozawa,Michie Tomizawa,Seizô Katô",Toyoo Ashida,https://m.media-amazon.com/images/M/MV5BZjIwOTNmZGYtYTU4Mi00YmNkLWE4NDAtMDQxOGRiN2FiMzM1XkEyXkFqcGc@._V1_.jpg
956038,Nights in Rodanthe,"A doctor, who is travelling to see his estranged son, sparks with an unhappily married woman at a North Carolina inn.",26746,6.0,PG-13,"Drama,Romance","inn,north carolina,death,infidelity,surgeon",5820,2008-09-26,"Diane Lane,Richard Gere,Christopher Meloni",George C. Wolfe,https://m.media-amazon.com/images/M/MV5BMTI2MDA0MTI0Ml5BMl5BanBnXkFtZTcwMDkzNDMwMg@@._V1_.jpg
8169446,Wine Country,"During a vacation to Napa Valley, a group of long time friends reunite and revisit past choices in this hilarious and heartfelt comedy from director Amy Poehler.",23408,5.5,R,"Adventure,Comedy,Drama","reference to fran drescher,reference to billy bob thornton,group of friends,overalls,reference to kesha",6180,2019-05-10,"Amy Poehler,Rachel Dratch,Ana Gasteyer",Amy Poehler,https://m.media-amazon.com/images/M/MV5BZmE5NWJkYzktZWVjMC00NjAxLWJiMzktMTRlNDQ3MDViZjZiXkEyXkFqcGc@._V1_.jpg
82498,Happy Birthday to Me,"At the snobby Crawford Academy, Virginia's group of friends start to go missing years after horrible events that happened to her as a child around her birthday.",11703,6.0,R,"Horror,Mystery,Thriller","victim invited to dinner,slasher,female killer,birthday party,video nasty",6660,1981-05-15,"Melissa Sue Anderson,Glenn Ford,Lawrence Dane",J. Lee Thompson,https://m.media-amazon.com/images/M/MV5BMTU5MmU3YTgtZjg0Yy00MWVhLWE3NzQtYWE4OGNmMjE1MDlkXkEyXkFqcGc@._V1_.jpg
179552,The Adventures of Tintin,"The adventures of the young reporter, his faithful dog and friends as they travel around the world on adventures.",19609,8.3,TV-Y7,"Animation,Action,Adventure","based on comic book,tintin,dog,professor,captain",,1991-10-02,"Colin O'Meara,Thierry Wermuth,Christian Pelissier",,https://m.media-amazon.com/images/M/MV5BNGMzZWU1MjktNjE3Zi00MjUxLWE0NTQtNGIyNzRhNGEwMGIzXkEyXkFqcGc@._V1_.jpg
3508840,Cike Nie Yin Niang,A female assassin receives a dangerous mission to kill a political leader in eighth-century China.,18274,6.3,Not Rated,"Action,Drama,History","china,black magic,tang dynasty,wuxia,love",6300,2015-09-25,"Shu Qi,Chang Chen,Yun Zhou",Hsiao-Hsien Hou,https://m.media-amazon.com/images/M/MV5BNTczMTk3MjMyOV5BMl5BanBnXkFtZTgwMjA2Mjk4NjE@._V1_.jpg
106115,Rocko's Modern Life,The wacky misadventures of an Australian wallaby and his friends as he finishes his transition to American life.,21915,7.9,TV-Y,"Animation,Comedy,Family","dark comedy,cartoon dog,cartoon steer,cartoon toad,cartoon turtle",,1993-09-18,"Carlos Alazraqui,Tom Kenny,Charlie Adler",,https://m.media-amazon.com/images/M/MV5BMDdhYjBkZjQtZWEwNy00OGQyLWJkNGEtOTI2NDcyZWQ1OTMzXkEyXkFqcGc@._V1_.jpg
4006302,Level 16,"In a highly regimented boarding school, a pair of students discover that things are not as they seem.",17131,6.1,Not Rated,"Drama,Mystery,Thriller","obedience,security guard,punishment,pervert,woman in jeopardy",6120,2019-05-27,"Katie Douglas,Celina Martin,Sara Canning",Danishka Esterhazy,https://m.media-amazon.com/images/M/MV5BOTdlMmFkYTgtOTU5NC00ZGNjLTg1MjMtOWEzMjBjZDk0MDM3XkEyXkFqcGc@._V1_.jpg
26658104,Imaginary,A woman returns to her childhood home to discover that the imaginary friend she left behind is very real and unhappy that she abandoned him.,15781,4.7,T13,"Horror,Mystery,Thriller","teddy bear,imaginary friend,psychological horror,evil entity,old woman",6240,2024-03-08,"DeWanda Wise,Taegen Burns,Pyper Braun",Jeff Wadlow,https://m.media-amazon.com/images/M/MV5BM2Q2NjYzYzItNjAzYi00YzAwLWIyN2EtNDJkMzZkZGM1NTc2XkEyXkFqcGc@._V1_.jpg
39694,The Paradine Case,A happily married London barrister falls in love with the accused poisoner he is defending.,12703,6.5,Approved,"Crime,Drama,Romance","lawyer,adultery,love triangle,defense lawyer,murder trial",7500,1948-07-13,"Gregory Peck,Ann Todd,Charles Laughton",Alfred Hitchcock,https://m.media-amazon.com/images/M/MV5BMzhmNTg5OTUtYmE5My00ZjNiLTkzNzctYmI4YzdjZmFkNjFiXkEyXkFqcGc@._V1_.jpg
11540726,Resurrection,"Margaret's life is in order. She is capable, disciplined and successful. Everything is under control until David returns - that is - carrying with him the horrors of Margaret's past.",12683,5.9,R,"Crime,Drama,Horror","abusive relationship,teenage daughter,mental breakdown,stalker,sociopath",6180,2022-08-05,"Rebecca Hall,Tim Roth,Grace Kaufman",Andrew Semans,https://m.media-amazon.com/images/M/MV5BYjAxZDc2YzYtYWE2Yi00Y2E3LTkyMTAtYTI0ZmFiZWRjZmIyXkEyXkFqcGc@._V1_.jpg
33553,Dr. Jekyll and Mr. Hyde,Dr. Jekyll allows his dark side to run wild after he drinks a potion that turns him into the evil Mr. Hyde.,10149,6.8,Approved,"Drama,Horror,Sci-Fi","split personality,experiment,doctor,potion,dr. jekyll and mr. hyde characters",6780,,"Spencer Tracy,Ingrid Bergman,Lana Turner",Victor Fleming,https://m.media-amazon.com/images/M/MV5BZGRhYjM3NzYtNGJkZi00YjVkLTkxNTQtYTllZjMxOTIxZTQ3XkEyXkFqcGc@._V1_.jpg
13837672,Crime Scene: The Vanishing at the Cecil Hotel,"College student and tourist Elisa Lam vanishes, leaving behind all of her possessions in her hotel room. The Cecil Hotel grows in infamy.",20585,6.0,C16,"Documentary,Crime,Mystery","dead body in a water tank,mental illness,los angeles california,bipolar disorder,hotel",,2021-02-10,"Greg Kading,Josh Dean",,https://m.media-amazon.com/images/M/MV5BNzk3NGI3ODQtMjQ0My00ODllLWE4NTAtZDI0YmUxOGRmOWY2XkEyXkFqcGc@._V1_.jpg
1628068,TS-19,The survivors gain access to the C.D.C. in the hope of a safe haven.,18661,8.6,TV-14,"Drama,Horror,Thriller","explosion,zombie,character repeats someone else's dialogue,child in jeopardy,crying",2700,2010-12-05,"Andrew Lincoln,Jon Bernthal,Sarah Wayne Callies",Guy Ferland,https://m.media-amazon.com/images/M/MV5BMjE4NTUxNDU1NV5BMl5BanBnXkFtZTcwODQxNzYxNA@@._V1_.jpg
54460,Warui yatsu hodo yoku nemuru,A vengeful young man marries the daughter of a corrupt industrialist in order to seek justice for his father's suicide.,14499,8.0,Not Rated,"Crime,Drama,Thriller","suicide,scandal,guilt,neo noir,nervous breakdown",9060,1960-10-01,"Toshirô Mifune,Masayuki Mori,Kyôko Kagawa",Akira Kurosawa,https://m.media-amazon.com/images/M/MV5BNjE5YTU4MzEtNzI0YS00MjM5LWEzNWYtMTcxZmI0ZDE2M2MxXkEyXkFqcGc@._V1_.jpg
4799064,Mindhorn,"A has-been actor best known for playing the title character in the 1980s detective series ""Mindhorn"" must work with the police when a serial killer says that he will only speak with Detective Mindhorn, whom he believes to be a rea...",13864,6.3,TV-MA,"Action,Adventure,Comedy","character name as title,man wears a wig,washed up star,action figure,reference to benedict cumberbatch",5340,2017-05-05,"Julian Barratt,Simon Farnaby,Essie Davis",Sean Foley,https://m.media-amazon.com/images/M/MV5BYzRkZmIwZjItMGNmNS00YzZlLWJlZDYtY2Y0YjBjMjdkY2UxXkEyXkFqcGc@._V1_.jpg
4125428,Daredevil,"In the season finale, a boxed-in Fisk and a desperate Murdock, Foggy, and Karen are forced to play their end games.",13762,9.3,TV-MA,"Action,Crime,Drama","series title in episode title,written by director,elevator shaft,cigar,taxi",3360,2015-04-10,"Charlie Cox,Deborah Ann Woll,Elden Henson",Steven S. DeKnight,https://m.media-amazon.com/images/M/MV5BMTg4NDAzMDg0MF5BMl5BanBnXkFtZTgwODU5MzIzNTE@._V1_.jpg
4669296,Lords of Chaos,A teenager's quest to launch Norwegian Black Metal in Oslo in the early 1990s results in a very violent outcome.,20447,6.6,R,"Biography,Drama,Horror","nudity,black metal,rock music,self harm,female topless nudity",7080,2019-02-08,"Rory Culkin,Emory Cohen,Jack Kilmer",Jonas Åkerlund,https://m.media-amazon.com/images/M/MV5BMjUwNDA3MTgwOV5BMl5BanBnXkFtZTgwNTEzMjk5NjM@._V1_.jpg
105636,Trespass,"Two firemen in a burning building get a treasure map - stolen gold church items are hidden in a closed down factory in St. Louis. Once there, they're trapped in by a black gang considering it their territory.",14318,6.3,R,"Action,Thriller","male tied up,time bomb,universal studios,treasure,gang",6060,1992-12-25,"Bill Paxton,Ice-T,William Sadler",Walter Hill,https://m.media-amazon.com/images/M/MV5BNjU2ZDE4YmEtMWFjZS00YzBhLTk0NmQtMTY1YmQzYjBjZDY0XkEyXkFqcGc@._V1_.jpg
