fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
5774450,Summer of 84,"After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous.",48055,6.7,C16,"Horror,Mystery,Thriller","retro horror,friendship between teens,murder,teenager,suburbia",6300,2018-08-31,"Graham Verchere,Judah Lewis,Caleb Emery","François Simard,Anouk Whissell,Yoann-Karl Whissell",https://m.media-amazon.com/images/M/MV5BMzA2OGU4MDMtYjkyNy00ODNlLTlhZTgtNDBkMGFiZjFlMmE0XkEyXkFqcGc@._V1_.jpg
2243537,A Haunted House,"Malcolm and Kisha move into their dream home, then learn that a demon also resides there. When Kisha becomes possessed, Malcolm--determined to keep his sex life on track--turns to a priest, a psychic, and a ghostbusting team for h...",51181,5,R,"Comedy,Fantasy,Horror","male rear nudity,parody,mandingo,priest,bare chested male",5160,2013-01-11,"Marlon Wayans,Essence Atkins,Marlene Forte",Michael Tiddes,https://m.media-amazon.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_.jpg
1374992,Upside Down,"Adam and Eden fell in love as teens despite the fact that they live on twinned worlds with gravities that pull in opposite directions. Ten years after a forced separation, Adam sets out on a dangerous quest to reconnect with his l...",74597,6.3,PG-13,"Drama,Romance,Sci-Fi","gravity,childhood,amnesia,3 dimensional,duplicate earth",6540,2012-10-26,"Jim Sturgess,Kirsten Dunst,Timothy Spall",Juan Solanas,https://m.media-amazon.com/images/M/MV5BMTgzNzM4ODMwNV5BMl5BanBnXkFtZTcwNDU1MzEwOQ@@._V1_.jpg
5563334,The Good Liar,"Consummate con man Roy Courtnay has set his sights on his latest mark: the recently widowed Betty McLeish, worth millions. But this time, what should have been a simple swindle escalates into a cat-and-mouse game with the ultimate...",50091,6.7,R,"Crime,Drama,Mystery","con artist,elderly gigolo,past coming back to haunt,rape,online dating",6540,2019-11-08,"Helen Mirren,Ian McKellen,Russell Tovey",Bill Condon,https://m.media-amazon.com/images/M/MV5BNGU4MzMwNzgtOWRiYy00ZWExLWE2YTctZGQ1OWVhYTk4NGM3XkEyXkFqcGc@._V1_.jpg
0111512,Jui kuen II,A young martial artist is caught between respecting his pacifist father's wishes or stopping a group of disrespectful foreigners from stealing precious artifacts.,49769,7.5,R,"Action,Comedy","stepmother stepson relationship,protection of culture,kung fu master,slapstick comedy,asian woman",6120,1994-02-03,"Jackie Chan,Ho-Sung Pak,Lung Ti","Chia-Liang Liu,Jackie Chan",https://m.media-amazon.com/images/M/MV5BNzBlMGZlZTctODdmYi00N2ZkLThkYjItZDdiNTQzNWIxMjAzXkEyXkFqcGc@._V1_.jpg
0067525,The Omega Man,Dr Robert Neville has developed an experimental vaccine which makes him the only immune survivor of a biological catastrophe. A gang of homicidal mutants blame science for their condition and attempt to kill him.,34753,6.4,PG,"Action,Drama,Sci-Fi","plague,post apocalypse,based on novel,global pandemic,vampire",5880,1971-08-01,"Charlton Heston,Anthony Zerbe,Rosalind Cash",Boris Sagal,https://m.media-amazon.com/images/M/MV5BYTExYjc1YjYtMDVmYy00NjNmLTg1NzYtZjNlNWI5ZjNiMTgyXkEyXkFqcGc@._V1_.jpg
6517102,Castlevania,A vampire hunter fights to save a besieged city from an army of otherworldly creatures controlled by Dracula.,84955,8.3,TV-MA,"Animation,Action,Adventure","vampire,based on video game,dracula,anime inspired,blood",0,2017-07-07,"Richard Armitage,James Callis,Alejandra Reynoso",,https://m.media-amazon.com/images/M/MV5BMjAzMjU2MjYzMl5BMl5BanBnXkFtZTgwNTQ4Nzk1NjM@._V1_.jpg
5865326,The Laundromat,"A widow investigates an insurance fraud, chasing leads to a pair of Panama City law partners exploiting the world's financial system.",55649,6.3,R,"Comedy,Crime,Drama","insurance fraud,grieving widow,breaking the fourth wall,foreigner as villain,partners in crime",5760,2019-10-18,"Gary Oldman,Antonio Banderas,AJ Meijer",Steven Soderbergh,https://m.media-amazon.com/images/M/MV5BMDRmNzMzZGYtZDdiMy00ZjNiLThjYzUtODMzY2QxY2VkZmIxXkEyXkFqcGc@._V1_.jpg
4154916,Replicas,A scientist becomes obsessed with bringing back his family members who died in a traffic accident.,43126,5.5,PG-13,"Action,Drama,Sci-Fi","copying someone's mind,robot,betrayal,clone,scientist",6420,2018-11-23,"Keanu Reeves,Alice Eve,Thomas Middleditch",Jeffrey Nachmanoff,https://m.media-amazon.com/images/M/MV5BODNhZDU0NzgtNjMxOC00ZGMzLThhZDctMzk5NzExMzIzZjFlXkEyXkFqcGc@._V1_.jpg
0082846,On Golden Pond,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",35796,7.6,PG,Drama,"nostalgia,character appears in newspaper,80th birthday,growing old,feeling old",6540,1982-02-12,"Katharine Hepburn,Henry Fonda,Jane Fonda",Mark Rydell,https://m.media-amazon.com/images/M/MV5BZmI3OGQ0YjQtZjNkYi00NmEzLWE5NjMtMTdkYjA4YTdiYzBiXkEyXkFqcGc@._V1_.jpg
0089489,Lifeforce,"A race of space vampires arrives in London and infects the populace, beginning an apocalyptic descent into chaos.",31267,6.1,R,"Action,Horror,Mystery","alien,space vampire,zombie,female frontal nudity,alien invasion",6060,1985-10-04,"Steve Railsback,Mathilda May,Peter Firth",Tobe Hooper,https://m.media-amazon.com/images/M/MV5BNWNmN2Y4ZTAtNGRkMC00ODk2LTkwZjItNDU3N2VjMmEzMDk4XkEyXkFqcGc@._V1_.jpg
0286486,The Shield,"Follows a gang of corrupt Los Angeles Police Department (LAPD) cops called The Strike Team, who uses illegal methods to maintain law and order, whilst engaging in a series of undercover dealings secretly in order to get rich.",91092,8.7,TV-MA,"Crime,Drama,Thriller","corrupt cop,los angeles california,mayor,drugs,police corruption",0,2002-03-12,"Michael Chiklis,Michael Jace,Jay Karnes",,https://m.media-amazon.com/images/M/MV5BMTcwNzQwODI5NV5BMl5BanBnXkFtZTcwNzQxMjI5MQ@@._V1_.jpg
0433387,Harsh Times,A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.,69301,6.8,R,"Action,Crime,Drama","penis,opening action scene,f word,n word,fbi federal bureau of investigation",6960,2006-11-10,"Christian Bale,Freddy Rodríguez,Eva Longoria",David Ayer,https://m.media-amazon.com/images/M/MV5BMTk0Mzc1NTY1N15BMl5BanBnXkFtZTYwMTMxOTY3._V1_.jpg
1369706,The Ward,An institutionalized young woman becomes terrorized by a ghost.,45870,5.5,R,"Horror,Mystery,Thriller","female protagonist,death by electrocution,woman wears eyeglasses,rape of a young girl,rape",5340,2011-07-08,"Amber Heard,Mamie Gummer,Danielle Panabaker",John Carpenter,https://m.media-amazon.com/images/M/MV5BMTY3NDE3NzQxNV5BMl5BanBnXkFtZTcwMjYxMzI1NQ@@._V1_.jpg
0076162,Hausu,"A schoolgirl and six of her classmates travel to her aunt's country home, which turns out to be haunted.",35733,7.3,Not Rated,"Comedy,Horror","possession,surrealism,cult film,bloody spray,white cat",5280,1977-07-30,"Kimiko Ikegami,Miki Jinbo,Kumiko Ôba",Nobuhiko Ôbayashi,https://m.media-amazon.com/images/M/MV5BZGEyMjgwOWUtYWU2NC00MTYyLTg5NDktMzFhNzI0OTFkNWMxXkEyXkFqcGc@._V1_.jpg
0180073,Quills,"In a Napoleonic era insane asylum, an inmate, the irrepressible Marquis De Sade, fights a battle of wills against a tyrannically prudish doctor.",57561,7.2,R,"Biography,Drama","spousal rape,male full frontal nudity,lust,sex degenerate,sexual deviant",7440,2000-12-15,"Geoffrey Rush,Kate Winslet,Joaquin Phoenix",Philip Kaufman,https://m.media-amazon.com/images/M/MV5BOTFiMGQxOWItZDMxOS00NjU1LWEwZTEtMzQ1ZDA4N2U3NjY1XkEyXkFqcGc@._V1_.jpg
0362269,Kinsey,"A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",51500,7.1,R,"Biography,Drama,Romance","male full frontal nudity,male nudity,professor,sexuality,male pubic hair",7080,2005-01-07,"Liam Neeson,Laura Linney,Chris O'Donnell",Bill Condon,https://m.media-amazon.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_.jpg
17076046,Weird: The Al Yankovic Story,"Explores every facet of Yankovic's life, from his meteoric rise to fame with early hits like 'Eat It' and 'Like a Surgeon' to his torrid celebrity love affairs and famously depraved lifestyle.",43280,6.9,TV-14,"Action,Biography,Comedy","elvira mistress of the dark character,weird al yankovic character,american character played by british actor,parody,fake biography",6480,2022-11-04,"Diedrich Bader,Daniel Radcliffe,Lin-Manuel Miranda",Eric Appel,https://m.media-amazon.com/images/M/MV5BOTZiYjM0ZTItNzE4Mi00ZjdkLWFjMDctYzNiMmE5YWY5MjUyXkEyXkFqcGc@._V1_.jpg
0104361,A Grand Day Out,"To replenish their depleted supply of cheese, inventor Wallace and his dog Gromit travel to the moon in a homemade rocket-ship.",37564,7.7,Not Rated,"Animation,Short,Adventure","cheese,moon,moon made of cheese,wallace and gromit,picnic on the moon",1380,1990-05-18,"Peter Sallis,Peter Hawkins",Nick Park,https://m.media-amazon.com/images/M/MV5BNmY3MDYwMDAtMmYwZS00NzZlLWIyMDAtYWYyMGQxZTdkYmJhXkEyXkFqcGc@._V1_.jpg
1031280,Splinter,"Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror.",41796,6.1,R,"Crime,Horror,Sci-Fi","dead female police officer,body lands on a car,creature feature,biopunk,police officer killed",4920,2009-04-03,"Shea Whigham,Jill Wagner,Paulo Costanzo",Toby Wilkins,https://m.media-amazon.com/images/M/MV5BMTY1NzYzNTU5Nl5BMl5BanBnXkFtZTcwODc2ODQ5MQ@@._V1_.jpg
0112159,Shinseiki Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,92244,8.5,TV-MA,"Animation,Action,Drama","loneliness,anime,mecha,post apocalypse,existentialism",0,1995-10-04,"Megumi Ogata,Megumi Hayashibara,Kotono Mitsuishi",,https://m.media-amazon.com/images/M/MV5BZjZjZGI3ZDQtODNmZC00NjE0LTlmYTUtOTljMWI2YjNmMTQ0XkEyXkFqcGc@._V1_.jpg
0160797,Rules of Engagement,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,51089,6.4,R,"Drama,Thriller,War","vietnam war veteran,the white house washington d.c.,suspense,violence,chanting",7680,2000-04-07,"Tommy Lee Jones,Samuel L. Jackson,Guy Pearce",William Friedkin,https://m.media-amazon.com/images/M/MV5BZmZlZWNkMWItMTBmMi00ZGYyLTkzMWYtZDMyZjg1YTYzZGU0XkEyXkFqcGc@._V1_.jpg
0412080,The World's Fastest Indian,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.",60547,7.8,PG-13,"Biography,Drama,Sport","based on real person,utah,new zealand,motorcycle club,spectacles testicles watch wallet joke",7620,2005-10-13,"Anthony Hopkins,Diane Ladd,Iain Rea",Roger Donaldson,https://m.media-amazon.com/images/M/MV5BN2IwYTI1MzMtYWYzMC00Y2I5LWJlODUtMTQwMTYwNjY4MTg3XkEyXkFqcGc@._V1_.jpg
0375210,White Noise,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.,51425,5.5,PG-13,"Drama,Horror,Mystery","supernatural horror,television static,wife,river,obsession",6060,2005-01-07,"Michael Keaton,Deborah Kara Unger,Ian McNeice",Geoffrey Sax,https://m.media-amazon.com/images/M/MV5BZmM5YmFjNTUtZmQ4Yi00M2FkLThmM2MtZTMyZWEyYjBiZjkzXkEyXkFqcGc@._V1_.jpg
0455857,When a Stranger Calls,"During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.",49517,5.1,PG-13,"Horror,Thriller","cell phone,high school,babysitting,teenager,nightmare",5220,2006-02-03,"Camilla Belle,Tommy Flanagan,Katie Cassidy",Simon West,https://m.media-amazon.com/images/M/MV5BZDIxMWUzOGMtMDBlZC00YzBjLTlkYjUtMTk0MjdmNDk3NTg4XkEyXkFqcGc@._V1_.jpg
13210838,The Gentlemen,"When aristocratic Eddie inherits the family estate, he discovers that it's home to a huge weed empire, and its proprietors aren't going anywhere.",148009,8,TV-MA,"Action,Comedy,Crime","spin off,criminal,drug,gang,gangster",0,2024-03-07,"Theo James,Kaya Scodelario,Daniel Ings",,https://m.media-amazon.com/images/M/MV5BMzM0YzFhMTYtYjZkNS00MWRmLTg2ZDgtY2MzYjQ5ODVmOTI1XkEyXkFqcGc@._V1_.jpg
2172584,Maps to the Stars,"A tour into the heart of a Hollywood family chasing celebrity, one another and the relentless ghosts of their pasts.",43400,6.2,R,"Comedy,Drama,Mystery","aspiring actor,dysfunctional family,sex,brother sister incest,male frontal nudity",6660,2014-05-21,"Julianne Moore,Mia Wasikowska,Robert Pattinson",David Cronenberg,https://m.media-amazon.com/images/M/MV5BMTY3MjQwNzYyNV5BMl5BanBnXkFtZTgwNTY3NDQ5MzE@._V1_.jpg
5296406,Designated Survivor,A low-level Cabinet member becomes President of the United States after a catastrophic attack kills everyone above him in the line of succession.,108457,7.4,TV-14,"Action,Drama,Mystery","politics,washington d.c.,president of the united states,state of the union,political thriller",0,2016-09-21,"Kiefer Sutherland,Adan Canto,Italia Ricci",,https://m.media-amazon.com/images/M/MV5BNmZmYjhlMTgtYmRjYi00NTk3LWI2M2EtMzYwZTAyMmIzZTI2XkEyXkFqcGc@._V1_.jpg
0060107,Andrey Rublyov,"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",58136,8,R,"Biography,Drama,History","15th century,painter,religious art,russian orthodox church,based on real person",11340,0000-01-01,"Anatoliy Solonitsyn,Ivan Lapikov,Nikolay Grinko",Andrei Tarkovsky,https://m.media-amazon.com/images/M/MV5BY2I4YzZjZDgtNWQzNC00MDdhLWFiZTItZTAwODY2ZmQzMDQwXkEyXkFqcGc@._V1_.jpg
1069238,Okuribito,"Soon after buying an expensive cello, Daigo learns that his orchestra is disbanding. He moves back to his hometown with his wife, where he answers an ad for what Daigo thinks is a travel agency but is, in actuality, a mortuary.",55795,8,PG-13,Drama,"funeral,pregnant wife,father son relationship,cellist,undressing someone",7800,2008-09-13,"Masahiro Motoki,Ryôko Hirosue,Tsutomu Yamazaki",Yôjirô Takita,https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_.jpg
0066473,Tora! Tora! Tora!,"The story of the 1941 Japanese air raid on Pearl Harbor, and the series of preceding American blunders that aggravated its effectiveness.",38096,7.5,G,"Action,Drama,History","naval aviation,sneak attack,burning ship,japanese military,u.s. military",8640,1970-09-23,"Martin Balsam,Sô Yamamura,Jason Robards","Richard Fleischer,Kinji Fukasaku,Toshio Masuda",https://m.media-amazon.com/images/M/MV5BZTczZTQwZjUtZWVhZi00N2Y2LTg0NmEtMGJkZjVjOWM5OTEyXkEyXkFqcGc@._V1_.jpg
1321860,The Beaver,A troubled husband and executive adopts a beaver hand-puppet as his sole means of communication.,51197,6.6,PG-13,Drama,"depression,suicide attempt,suicidal,hospital,marriage",5460,2011-05-19,"Mel Gibson,Jodie Foster,Anton Yelchin",Jodie Foster,https://m.media-amazon.com/images/M/MV5BMzc0Nzc0MjA4OF5BMl5BanBnXkFtZTcwNTEyOTYxNA@@._V1_.jpg
10327252,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end.,45542,5.4,R,"Action,Crime,Horror","ranch,civil war,immigrant,mexico,u.s. mexico border",6180,2021-07-01,"Ana de la Reguera,Tenoch Huerta,Josh Lucas",Everardo Gout,https://m.media-amazon.com/images/M/MV5BZWVmYmE5ZWQtY2E3NC00Mzk1LWEzMzYtNjkyM2E0MGY0MjcxXkEyXkFqcGc@._V1_.jpg
0120686,Stepmom,"A terminally ill woman must deal with her ex-husband's new lover, who will be their children's stepmother.",76330,6.8,PG-13,"Comedy,Drama","cancer,custody,rapunzel character,singing along,singing girl",7500,1998-12-25,"Julia Roberts,Susan Sarandon,Ed Harris",Chris Columbus,https://m.media-amazon.com/images/M/MV5BMDM0YTkzNTgtZGQ3Yy00MGFiLTk2NTQtODZkYWRjYzYwMGNlXkEyXkFqcGc@._V1_.jpg
0808146,The Naked Mile,"A high school virgin, who is eager to have sex, gets a guilt free pass from his girlfriend to lose his virginity while attending college parties for a whole weekend.",75376,5.1,R,Comedy,"watching a porno movie,virgin,nude outside,female rear nudity,girl",5820,2006-12-19,"John White,Eugene Levy,Maria Ricossa",Joe Nussbaum,https://m.media-amazon.com/images/M/MV5BYzVhNjgwNGEtYzgzZS00MTc3LThiM2QtYzFiMTQ5ZGUzNGJlXkEyXkFqcGc@._V1_.jpg
1588334,"Jeff, Who Lives at Home","Dispatched from his basement room on an errand for his widowed mother, slacker Jeff might discover his destiny (finally) when he spends the day with his unhappily married brother as he tracks his possibly adulterous wife.",65877,6.4,R,"Comedy,Drama","adult son lives with his mother,male male hug,brother brother relationship,mother son relationship,infidelity",4980,2012-03-30,"Jason Segel,Ed Helms,Judy Greer","Jay Duplass,Mark Duplass",https://m.media-amazon.com/images/M/MV5BMTgyNzQ0MjY5Ml5BMl5BanBnXkFtZTcwNDgyNzkyNw@@._V1_.jpg
9691136,Shadow in the Cloud,A female WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,32338,5,R,"Action,Horror,War","boeing b 17 flying fortress,creature,gremlin,world war two,female protagonist",4980,2021-01-01,"Chloë Grace Moretz,Nick Robinson,Beulah Koale",Roseanne Liang,https://m.media-amazon.com/images/M/MV5BODYyMzM4ODQtNTc3NS00ODllLWIzMDMtYjBmM2UyZTBlODJhXkEyXkFqcGc@._V1_.jpg
0113972,Nick of Time,"An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",45848,6.3,R,"Action,Crime,Drama","real time,vigilantism,character repeats someone else's dialogue,man murders a woman,man wears eyeglasses",5400,1995-11-22,"Johnny Depp,Christopher Walken,Courtney Chase",John Badham,https://m.media-amazon.com/images/M/MV5BM2JhN2NmYmQtNmE3OS00ZTE0LWI1YWUtMDY1YmRkY2QyNGExXkEyXkFqcGc@._V1_.jpg
0073631,Rollerball,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",30299,6.5,R,"Action,Sci-Fi,Sport","dystopia,fictional sport,defiance,resentment,conspiracy",7500,1975-06-25,"James Caan,John Houseman,Maud Adams",Norman Jewison,https://m.media-amazon.com/images/M/MV5BMjhiMTc1ZDMtMjY3NC00YzliLWFkNjYtYWRmYjI2YWRmMzgwXkEyXkFqcGc@._V1_.jpg
2039338,Flatliners,"Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - giving them a firsthand account of the af...",51963,5.2,C16,"Drama,Horror,Mystery","medical student,near death experience,medical experiment,flashback,remake",6540,2017-11-03,"Elliot Page,Diego Luna,Nina Dobrev",Niels Arden Oplev,https://m.media-amazon.com/images/M/MV5BMTExMTk2ODk0NDNeQTJeQWpwZ15BbWU4MDMxNTExNjIy._V1_.jpg
